id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
30119,wasteland,Wasteland,1988-01-01,,2.64,129,1,2287,"PC, iOS, macOS, Linux, Classic Macintosh, Apple II, Commodore / Amiga","Indie, Strategy, Adventure, RPG",1988
24030,super-mario-bros-3,Super Mario Bros. 3,1988-10-23,,4.38,563,25,1166,"Nintendo Switch, Nintendo 3DS, Wii U, Wii, Game Boy Color, SNES, NES","Platformer, Adventure, Action",1988
51174,leisure-suit-larry-2-looking-for-love-in-several-w,Leisure Suit Larry 2 Looking For Love (In Several Wrong Places),1988-10-27,,3.21,24,1,621,"PC, Commodore / Amiga",Adventure,1988
25173,super-mario-bros-2,Super Mario Bros. 2,1988-10-09,,3.94,263,10,614,"Nintendo Switch, Nintendo 3DS, Wii U, Wii, SNES, NES","Platformer, Adventure, Action",1988
53939,mega-man-2,Mega Man 2 (1988),1988-12-24,,4.33,158,0,334,"iOS, Android, PlayStation, Wii U, NES","Platformer, Arcade, Action",1988
53129,altered-beast-1988,Altered Beast (1988),1988-11-27,40.0,3.37,71,2,273,"PC, iOS, Android, Nintendo 3DS, Xbox 360, PlayStation 3, NES, Commodore / Amiga, Atari ST, Genesis, SEGA Master System","Arcade, Action",1988
53973,ninja-gaiden,Ninja Gaiden,1988-12-09,,4.12,89,0,241,NES,"Platformer, Action",1988
52935,final-fantasy-ii-1988,Final Fantasy II (1988),1988-12-17,,3.35,80,0,233,"iOS, Nintendo 3DS, PlayStation, PSP, Wii U, Wii, Game Boy Advance, NES",RPG,1988
54074,super-contra-1988,Super Contra (1988),1988-01-08,61.0,4.22,92,0,224,"PC, NES, Commodore / Amiga","Platformer, Action",1988
30194,drakkhen,Drakkhen,1988-12-31,,2.25,8,1,222,"PC, macOS, Linux, SNES, Commodore / Amiga, Atari ST","Adventure, RPG",1988
331807,double-dragon-ii,Double Dragon II: The Revenge,1988-12-01,,4.01,73,0,204,"PC, Xbox One, PlayStation 4, Nintendo Switch, Nintendo 3DS, Xbox 360, Wii U, Wii, NES, Commodore / Amiga, Atari ST, Genesis","Arcade, Action, Fighting",1988
