id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
15969,ys-i-ii-chronicles-2,Ys I & II Chronicles,1989-12-22,,3.9,65,5,838,"PC, Nintendo DS, PlayStation 2, PSP","Adventure, Action, RPG",1989
55348,batman,Batman,1989-01-01,,3.18,120,0,835,Commodore / Amiga,Action,1989
31542,indiana-jones-and-the-last-crusade,Indiana Jones and the Last Crusade: The Graphic Adventure,1989-07-01,,4.01,69,1,773,"PC, macOS, Linux, Classic Macintosh, Commodore / Amiga, Atari ST","Adventure, Action",1989
45957,prince-of-persia-nes,Prince of Persia (1989),1989-10-03,,4.07,306,0,661,"PC, iOS, Nintendo 3DS, macOS, Wii, Game Boy Color, Game Boy, SNES, NES, Classic Macintosh, Apple II, Commodore / Amiga, Atari ST, Genesis, SEGA CD, SEGA Master System, Game Gear","Platformer, Adventure, Action",1989
51176,leisure-suit-larry-3-passionate-patti-in-pursuit-2,Leisure Suit Larry 3 - Passionate Patti in Pursuit of the Pulsating Pectorals,1989-11-17,,3.24,24,1,624,"PC, Commodore / Amiga",Adventure,1989
30501,chips-challenge,Chip's Challenge,1989-01-01,,3.39,18,2,462,"PC, NES, Commodore / Amiga, Atari ST, Atari Lynx","Indie, Puzzle",1989
18630,quest-for-glory-1-5,Quest for Glory 1-5,1989-09-30,,3.45,11,1,378,PC,Adventure,1989
27058,super-mario-land,Super Mario Land,1989-04-21,,3.92,139,8,325,"Nintendo 3DS, Game Boy","Platformer, Action",1989
53804,ducktales,Disney's DuckTales,1989-09-14,,4.32,126,0,284,"Game Boy, NES","Platformer, Action",1989
5662,splatterhouse,Splatterhouse (1989),1989-11-18,,3.42,40,3,271,"PC, iOS","Adventure, Action",1989
54095,teenage-mutant-ninja-turtles-1989,Teenage Mutant Ninja Turtles (1989),1989-05-12,,3.84,115,0,262,"PC, NES, Commodore / Amiga, Atari ST",Action,1989
22820,populous,Populous,1989-06-04,,3.47,42,1,247,"PC, macOS, Game Boy, SNES, Classic Macintosh, Commodore / Amiga, Atari ST, Genesis, SEGA Master System",Strategy,1989
926851,fiendish-freddys-big-top-o-fun,Fiendish Freddy's Big Top o' Fun,1989-08-31,,0.0,1,1,225,PC,Action,1989
53743,castlevania-iii-draculas-curse-1989,Castlevania III: Dracula's Curse,1989-12-22,,4.09,63,0,193,"Nintendo 3DS, Wii U, Wii, NES",Action,1989
19069,sword-of-the-samurai,Sword of the Samurai,1989-01-01,,0.0,3,1,171,"PC, macOS, Linux","Strategy, Adventure, Action, Simulation",1989
53709,batman-the-video-game,Batman: The Video Game,1989-12-22,,3.87,74,0,171,"Game Boy, NES, Genesis","Platformer, Action",1989
55029,golden-axe-1989,Golden Axe (1989),1989-12-23,,3.98,77,0,169,"PC, iOS, Android, Xbox 360, PlayStation 3, Wii, Commodore / Amiga, Atari ST, Genesis, SEGA Master System","Arcade, Action",1989
27615,mother,Earthbound Beginnings,1989-07-27,,3.92,35,0,131,NES,"Adventure, RPG",1989
19121,command-hq,Command HQ,1989-12-31,,0.0,1,1,127,"PC, macOS, Linux",Strategy,1989
29667,curse-of-the-azure-bonds,Curse of the Azure Bonds,1989-01-01,,2.38,8,1,106,"PC, Classic Macintosh, Apple II, Commodore / Amiga, Atari ST",RPG,1989
53291,final-fight,Final Fight,1989-12-20,82.0,4.0,41,0,106,"iOS, SNES, Commodore / Amiga, Atari ST, SEGA CD",Fighting,1989
13725,knights-of-the-sky,Knights of the Sky,1989-12-31,,0.0,3,1,106,"PC, macOS, Linux, Classic Macintosh, Commodore / Amiga, Atari ST","Action, Simulation",1989
14873,phantasy-star-ii,Phantasy Star II,1989-03-21,,3.73,22,0,97,"PC, iOS, Android, Xbox 360, Wii, Genesis","Adventure, RPG",1989
54172,simcity,SimCity,1989-01-01,64.0,3.62,29,64,93,"PC, Wii, SNES, NES, Classic Macintosh, Commodore / Amiga, Atari ST",Simulation,1989
259781,tetris-1989,Tetris (1989),1989-11-01,,4.17,30,0,91,NES,Puzzle,1989
4373,the-revenge-of-shinobi,The Revenge of Shinobi,1989-12-02,,3.96,23,0,91,"PlayStation 4, iOS, Wii, Genesis","Arcade, Action",1989
32573,outrun,OutRun,1989-09-01,,3.79,28,0,88,"PC, Nintendo 3DS, Atari ST, Genesis, SEGA Master System, Game Gear","Racing, Adventure, Action, Arcade, Simulation, Indie",1989
53499,river-city-ransom,River City Ransom,1989-04-25,,3.81,32,0,87,NES,"Action, RPG",1989
15621,countdown,CountDown,1989-12-31,,0.0,5,4,71,"PC, macOS, Linux","Casual, Indie, Action, RPG",1989
31995,simcity-1989,SimCity (1989),1989-01-01,,3.83,29,0,65,PC,Strategy,1989
6564,robocop,RoboCop,1989-12-19,,3.33,18,0,64,"PC, iOS, NES","Arcade, Adventure, Action",1989
372579,sim-city,Sim City,1989-02-02,,4.23,22,0,60,"PC, iOS, Wii, SNES, Classic Macintosh, Commodore / Amiga",Simulation,1989
53173,strider-1989,Strider (1989),1989-03-07,,3.45,11,0,59,"PC, PlayStation, NES, Commodore / Amiga, Atari ST, Genesis, SEGA Master System","Platformer, Action",1989
22799,the-zork-anthology,The Zork Anthology,1989-07-13,,0.0,4,2,58,PC,"Adventure, Action",1989
22760,personal-nightmare,Personal Nightmare,1989-01-01,,0.0,2,1,55,"PC, macOS, Classic Macintosh, Commodore / Amiga, Atari ST",Adventure,1989
23072,dungeons-dragons-krynn-series,Dungeons & Dragons: Krynn Series,1989-12-31,,0.0,2,1,51,"PC, macOS, Linux",RPG,1989
55788,castlevania-the-adventure-1989,Castlevania: The Adventure (1989),1989-10-27,,1.86,21,0,50,"Nintendo 3DS, Game Boy","Platformer, Adventure, Action",1989
23025,dragon-wars,Dragon Wars,1989-12-31,,0.0,3,1,50,"PC, macOS, Linux","Adventure, RPG",1989
56913,alex-kidd-in-the-enchanted-castle-1989,Alex Kidd in the Enchanted Castle (1989),1989-02-10,,2.89,17,0,49,"PC, Wii, Genesis",,1989
255827,tetris-tengen,Tetris (Tengen),1989-05-01,,4.1,20,0,46,NES,Puzzle,1989
22634,conquests-of-camelot-the-search-for-the-grail,Conquests of Camelot: The Search for the Grail,1989-01-01,,0.0,4,0,45,"PC, Commodore / Amiga, Atari ST","Adventure, RPG, Puzzle",1989
