id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
52512,arcade-archives-donkey-kong,Donkey Kong,1981-07-09,,3.72,182,10,426,"Nintendo Switch, Nintendo 3DS, Wii U, Wii, Game Boy Advance, Game Boy, NES, Apple II, Commodore / Amiga, Atari 7800, Atari 2600, Atari 8-bit, Atari XEGS","Platformer, Puzzle",1981
53830,galaga-1981,Galaga (1981),1981-01-01,,3.95,65,0,143,"PC, Xbox One, PlayStation 4, Nintendo 3DS, Xbox 360, Wii U, Wii, Game Boy, NES, Commodore / Amiga, Atari 7800, SEGA Master System","Shooter, Arcade, Action",1981
52438,ms-pac-man,Ms. Pac-Man,1981-01-12,,4.0,35,0,112,"PC, Xbox One, PlayStation 4, iOS, Android, Xbox 360, Xbox, Game Boy, SNES, NES, Apple II, Commodore / Amiga, Atari 7800, Atari 5200, Atari 2600, Atari 8-bit, Atari Lynx, Genesis, SEGA Master System, Game Gear",Arcade,1981
52522,frogger-1981,Frogger (1981),1981-01-01,,3.61,34,0,96,"PC, PlayStation 4, Nintendo Switch, iOS, Android, PlayStation, Game Boy Color, Game Boy, SNES, Classic Macintosh, Apple II, Commodore / Amiga, Atari 5200, Atari 2600, Atari 8-bit, Genesis","Arcade, Action",1981
52415,defender,Defender,1981-02-01,,3.43,13,0,74,"Xbox 360, Classic Macintosh, Apple II, Commodore / Amiga, Atari 5200, Atari 2600, Atari 8-bit",,1981
56865,ultima,Ultima I: The First Age of Darkness,1981-06-01,,2.78,20,0,67,"PC, Apple II, Commodore / Amiga, Atari 8-bit",RPG,1981
56380,castle-wolfenstein,Castle Wolfenstein,1981-01-01,,3.35,19,0,54,"PC, Apple II, Commodore / Amiga, Atari 8-bit",Adventure,1981
52406,centipede-1981,Centipede (1981),1981-01-01,,3.93,12,0,43,"Game Boy Advance, Game Boy Color, Game Boy, Apple II, Commodore / Amiga, Atari 7800, Atari 5200, Atari 2600, Atari 8-bit, Atari Lynx",,1981
52417,stargate,Stargate,1981-11-01,,3.62,12,0,40,"SNES, NES, Apple II, Commodore / Amiga, Atari 2600, Genesis","Platformer, Action",1981
52538,ice-hockey-1981,Ice Hockey (1981),1981-01-01,,3.78,8,0,36,"Wii U, Wii, NES, Atari 2600",Sports,1981
53139,tempest-1981,Tempest (1981),1981-01-01,,4.29,5,0,29,"Game Boy Advance, Atari ST",,1981
54148,wizardry-proving-grounds-of-the-mad-overlord,Wizardry: Proving Grounds of the Mad Overlord,1981-09-01,,0.0,5,0,28,"PC, Game Boy Color, SNES, NES, Classic Macintosh, Apple II, Commodore / Amiga",RPG,1981
55951,ultima-old,Ultima (Old),1981-06-02,,0.0,4,0,26,"Game Boy, SNES, Apple II, Commodore / Amiga, Atari 8-bit",RPG,1981
52619,wizard-of-wor,Wizard of Wor,1981-01-01,,3.0,6,0,23,"Commodore / Amiga, Atari 5200, Atari 2600, Atari 8-bit",Action,1981
52633,turbo,Turbo,1981-01-01,,0.0,2,0,21,Atari 2600,Racing,1981
