id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
19301,counter-strike,Counter-Strike,2000-11-01,88.0,4.05,1599,3,9223,"PC, macOS, Linux, Xbox","Shooter, Action",2000
13913,deus-ex-game-of-the-year-edition,Deus Ex: Game of the Year Edition,2000-06-22,90.0,4.12,565,1,5879,"PC, macOS, PlayStation 3, PlayStation 2","Shooter, Action, RPG",2000
53341,jet-set-radio-2012,Jet Set Radio,2000-06-29,94.0,3.4,504,1,5295,"PC, iOS, Android, Xbox 360, PlayStation 3, PS Vita, Game Boy Advance, Dreamcast","Platformer, Action, Sports",2000
14606,ricochet,Ricochet,2000-11-01,,2.39,264,1,4514,"PC, macOS, Linux","Indie, Action",2000
10049,hitman-codename-47,Hitman: Codename 47,2000-11-19,73.0,3.83,588,1,3951,PC,"Shooter, Action",2000
21736,unreal-gold,Unreal Gold,2000-01-20,,3.42,326,1,3656,PC,"Shooter, Action",2000
1488,metal-slug-3,METAL SLUG 3,2000-03-23,,3.96,359,2,2705,"PC, PlayStation 4, Xbox One, iOS, Android, Xbox 360, PlayStation 3, Wii, Neo Geo","Casual, Arcade, Action, Fighting",2000
10241,thief-ii-the-metal-age,Thief II: The Metal Age,2000-02-29,87.0,4.11,175,1,2659,PC,"Action, Simulation",2000
12279,tomb-raider-chronicles,Tomb Raider V: Chronicles,2000-11-17,,3.35,139,1,2605,"PC, PlayStation, Classic Macintosh, Dreamcast","Shooter, Adventure, Action",2000
52943,final-fantasy-ix,Final Fantasy IX,2000-07-07,84.0,4.34,568,5,2316,"PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android, PlayStation","Adventure, RPG",2000
22512,diablo-2,Diablo II,2000-06-29,88.0,4.39,1143,0,2006,"PC, macOS","Action, RPG",2000
21709,unreal-tournament-game-of-the-year-edition,Unreal Tournament: Game of the Year Edition,2000-10-25,92.0,4.32,221,1,1638,PC,"Shooter, Massively Multiplayer, Action",2000
22900,daikatana,John Romero's Daikatana,2000-05-23,,2.45,72,1,1605,"PC, Nintendo 64","Shooter, Action",2000
22685,heroes-of-might-and-magic-3-complete,Heroes of Might and Magic 3: Complete,2000-03-31,,4.5,670,1,1459,PC,Strategy,2000
21521,carmageddon-tdr-2000,Carmageddon TDR 2000,2000-12-13,48.0,3.28,156,1,1227,PC,"Racing, Indie, Action",2000
19624,soulbringer,Soulbringer,2000-06-29,70.0,2.53,38,1,1129,PC,"Action, RPG",2000
25924,the-legend-of-zelda-majoras-mask,The Legend of Zelda: Majora's Mask,2000-04-27,95.0,4.36,408,23,1063,"Nintendo Switch, Nintendo 64","Adventure, Action",2000
28495,perfect-dark,Perfect Dark,2000-05-22,97.0,3.97,175,10,1035,"Xbox 360, Nintendo 64","Shooter, Action",2000
19606,earth-2150-trilogy,Earth 2150 Trilogy,2000-05-20,78.0,2.65,48,4,1006,"PC, macOS",Strategy,2000
30243,deus-ex,Deus Ex,2000-06-26,90.0,4.36,424,2,982,"PC, macOS, PlayStation 3, PlayStation 2","Shooter, Action, RPG",2000
30198,rune-halls-of-valhalla,Rune,2000-11-18,76.0,3.98,116,1,978,PC,"Adventure, Action, RPG",2000
32247,crime-cities,Crime Cities,2000-01-15,71.0,2.58,19,1,865,PC,"Racing, Arcade, Action, Simulation",2000
31080,the-sims,The Sims,2000-02-01,88.0,4.21,410,12,791,"PC, Linux, Xbox, PlayStation 2, PlayStation, GameCube, Classic Macintosh",Simulation,2000
249966,spider-man-2000,Spider-Man (2000),2000-09-15,87.0,4.29,391,0,784,"PC, PlayStation, Nintendo 64, Dreamcast","Adventure, Action",2000
29960,command-conquer-red-alert-2,Command & Conquer: Red Alert 2,2000-10-26,84.0,4.35,340,1,727,PC,Strategy,2000
30744,escape-from-monkey-island,Escape from Monkey Island,2000-11-08,,3.93,75,1,692,PC,Adventure,2000
28437,banjo-tooie,Banjo-Tooie,2000-11-20,90.0,4.04,122,2,662,"Xbox One, Xbox 360, Nintendo 64","Platformer, Adventure, Action",2000
32575,tony-hawks-pro-skater-2,Tony Hawk's Pro Skater 2,2000-09-19,91.0,4.35,347,0,648,"PC, iOS, PlayStation, Nintendo 64, Game Boy Advance, Game Boy Color, Classic Macintosh, Dreamcast","Arcade, Sports",2000
10116,summoner,Summoner,2000-10-25,78.0,3.2,25,1,619,"PC, PlayStation 2","Action, RPG",2000
22230,vampire-the-masquerade-redemption,Vampire: The Masquerade - Redemption,2000-06-06,74.0,3.91,106,1,560,PC,"Action, RPG",2000
19293,cossacks-european-wars,Cossacks: European Wars,2000-11-30,74.0,4.25,91,1,544,PC,Strategy,2000
22821,nox,Nox,2000-01-30,,4.28,137,1,539,"PC, macOS","Action, RPG",2000
14448,giants-citizen-kabuto,Giants: Citizen Kabuto,2000-12-06,85.0,3.34,62,1,502,PC,"Adventure, Action, RPG",2000
29501,american-mcgees-alice,American McGee's Alice,2000-11-01,85.0,4.39,231,9,500,"PC, Xbox 360, PlayStation 3, Classic Macintosh","Shooter, Platformer, Action, Puzzle",2000
31412,need-for-speed-porsche-unleashed,Need for Speed: Porsche Unleashed,2000-01-01,78.0,4.25,249,36,496,"PC, PlayStation, Game Boy Advance","Racing, Arcade",2000
57799,spyro-year-of-the-dragon,Spyro: Year of the Dragon,2000-10-24,91.0,4.39,190,0,457,PlayStation,"Platformer, Adventure, Action",2000
19367,mdk2,MDK 2,2000-05-29,83.0,3.94,84,1,422,"PC, PlayStation 2, Wii, Dreamcast",Action,2000
50971,pokemon-crystal-version,Pokémon Crystal Version,2000-12-14,,4.34,190,0,405,"Nintendo 3DS, Game Boy Color",RPG,2000
25178,paper-mario,Paper Mario (2000),2000-08-11,93.0,4.4,153,5,380,Nintendo 64,RPG,2000
30799,baldurs-gate-ii-shadows-of-amn,Baldur's Gate II: Shadows of Amn,2000-09-21,95.0,4.27,151,1,366,"PC, Android, macOS","Strategy, RPG",2000
32028,heroes-of-might-and-magic-3-the-shadow-of-death,Heroes of Might and Magic 3: The Shadow of Death,2000-03-31,,4.53,245,0,348,PC,Strategy,2000
19395,sacrifice,Sacrifice,2000-11-15,89.0,4.02,42,1,339,PC,Strategy,2000
2983,dark-cloud,Dark Cloud,2000-12-14,80.0,3.89,55,91,308,"PlayStation 4, PlayStation 3, PlayStation 2","Action, RPG",2000
52872,dino-crisis-2-2011,Dino Crisis 2,2000-09-13,86.0,4.22,125,5,297,"PC, PlayStation","Shooter, Adventure, Action",2000
30748,the-operative-no-one-lives-forever,The Operative: No One Lives Forever,2000-11-09,79.0,4.21,121,0,293,"PC, macOS, PlayStation 2","Shooter, Action",2000
40841,resident-evil-code-veronica,Resident Evil Code: Veronica,2000-02-03,94.0,4.23,112,0,275,"PlayStation 4, Xbox 360, PlayStation 3, PlayStation 2, GameCube, Dreamcast","Adventure, Action",2000
32986,indiana-jones-and-the-infernal-machine,Indiana Jones and the Infernal Machine,2000-12-15,75.0,3.82,22,1,260,"PC, Nintendo 64, Game Boy Color","Adventure, Action, Fighting",2000
57954,vagrant-story,Vagrant Story (2000),2000-02-10,92.0,4.29,59,0,258,PlayStation,"Adventure, Action, RPG",2000
16740,delta-force-land-warrior,Delta Force: Land Warrior,2000-11-07,74.0,3.46,22,1,249,PC,Action,2000
22700,might-and-magic-8-day-of-the-destroyer,Might and Magic 8: Day of the Destroyer,2000-02-28,,4.21,43,1,249,"PC, PlayStation 2",RPG,2000
31605,soldier-of-fortune,Soldier of Fortune,2000-02-29,,4.2,120,6,245,"PC, Linux, PlayStation 2, Dreamcast","Shooter, Action",2000
23007,sea-dogs,Sea Dogs,2000-11-24,71.0,4.26,67,1,243,PC,"Action, RPG",2000
4074,hogs-of-war,Hogs of War,2000-06-07,,4.4,77,1,233,"PC, PlayStation","Strategy, Action",2000
32038,age-of-empires-ii-the-conquerors,Age of Empires II: The Conquerors,2000-08-01,,4.58,102,11,221,PC,Strategy,2000
52891,driver-2,Driver 2,2000-11-13,62.0,4.07,110,0,216,PlayStation,"Racing, Action",2000
52831,crash-bash,Crash Bash,2000-11-06,68.0,4.03,109,0,212,PlayStation,"Casual, Action",2000
4118,persona-2-eternal-punishment,Persona 2: Eternal Punishment,2000-06-29,83.0,4.3,43,0,204,PlayStation,RPG,2000
19020,pajama-sam-3,Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,2000-05-15,,3.82,16,2,203,"PC, iOS, Android, macOS, Linux, PlayStation, Classic Macintosh","Casual, Educational, Adventure",2000
30784,colin-mcrae-rally-20,Colin McRae Rally 2.0,2000-12-01,,4.2,92,0,200,"PC, PlayStation, Game Boy Advance","Racing, Arcade, Simulation",2000
53406,medal-of-honor-underground,Medal of Honor: Underground,2000-10-23,86.0,4.17,82,0,197,"PlayStation, Game Boy Advance",Shooter,2000
5343,syphon-filter-2,Syphon Filter 2,2000-02-29,,4.28,72,2,193,"PlayStation 5, PlayStation 4, PlayStation","Shooter, Action",2000
23106,simcity-3000-unlimited,SimCity 3000 Unlimited,2000-03-17,77.0,3.92,36,1,190,PC,Simulation,2000
31442,x-tension-2,X-Tension,2000-06-01,,4.5,8,1,189,PC,Simulation,2000
31207,project-igi,Project I.G.I.: I’m Going In,2000-12-08,70.0,3.99,96,0,182,PC,"Shooter, Strategy, Action",2000
22847,zeus-poseidon-acropolis,Zeus + Poseidon (Acropolis),2000-09-28,,4.29,38,1,180,PC,"Strategy, Simulation",2000
16673,tachyon-the-fringe,Tachyon: The Fringe,2000-03-30,,4.12,8,1,179,PC,Simulation,2000
16436,ground-control-anthology,Ground Control Anthology,2000-05-30,86.0,3.6,20,1,176,PC,Strategy,2000
54484,pokemon-stadium-2,Pokémon Stadium 2,2000-12-14,,4.01,73,53,174,Nintendo 64,Strategy,2000
2485,the-king-of-fighters-2000,THE KING OF FIGHTERS 2000,2000-07-25,,3.64,27,1,173,"PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux, PlayStation 2, Classic Macintosh, Dreamcast, Neo Geo","Arcade, Action, Fighting",2000
22860,settlers-3-ultimate-collection,Settlers 3: Ultimate Collection,2000-05-31,,4.35,31,1,170,PC,Strategy,2000
39475,marvel-vs-capcom-2-new-age-of-heroes,Marvel vs. Capcom 2: New Age of Heroes,2000-11-18,,4.4,75,0,165,"iOS, Xbox 360, Xbox, PlayStation 3, PlayStation 2, Dreamcast","Arcade, Fighting",2000
30095,submarine-titans,Submarine Titans,2000-07-01,69.0,3.68,25,1,162,PC,"Strategy, Simulation",2000
14582,messiah,Messiah,2000-03-30,,3.46,28,1,162,PC,"Strategy, Adventure, Action",2000
54424,kirby-64-the-crystal-shards-2000,Kirby 64: The Crystal Shards,2000-06-26,,4.07,59,0,161,"Nintendo Switch, Nintendo 64","Platformer, Action",2000
43875,homeworld-emergence,Homeworld: Emergence,2000-08-11,,4.38,12,1,160,PC,,2000
19023,putt-putt-joins-the-circus,Putt-Putt Joins the Circus,2000-10-04,,4.14,7,1,160,"PC, iOS, Android, macOS, Linux","Casual, Educational, Adventure",2000
31396,icewind-dale,Icewind Dale,2000-06-01,87.0,4.15,65,0,159,"PC, iOS","Strategy, RPG",2000
54437,mario-party-3,Mario Party 3,2000-12-07,74.0,4.07,58,0,151,Nintendo 64,Board Games,2000
22717,jagged-alliance-2-unfinished-business,Jagged Alliance 2: Unfinished Business,2000-12-29,64.0,4.22,40,1,149,"PC, macOS",Strategy,2000
54744,skies-of-arcadia,Skies of Arcadia,2000-10-05,93.0,4.22,49,0,147,"GameCube, Dreamcast",RPG,2000
31674,kao-the-kangaroo,KAO the Kangaroo,2000-01-01,,3.48,21,2,141,"PC, Dreamcast","Arcade, Casual, Adventure, Action",2000
54439,mario-tennis-2000,Mario Tennis (2000),2000-07-21,91.0,4.0,70,0,141,Nintendo 64,Sports,2000
13722,gunship-2,Gunship!,2000-03-27,,0.0,2,1,138,PC,"Action, Simulation",2000
22928,tzar-the-burden-of-the-crown,Tzar: The Burden of the Crown,2000-03-30,,4.1,29,1,138,PC,Strategy,2000
52752,breath-of-fire-4,Breath of Fire IV (2000),2000-04-27,83.0,4.38,48,0,135,"PC, PlayStation",RPG,2000
54653,grandia-ii-2000,Grandia II,2000-12-06,77.0,4.35,55,37,129,"PC, PlayStation 2, Dreamcast",RPG,2000
57597,medievil-2,MediEvil II,2000-05-09,,4.2,39,0,126,PlayStation,"Adventure, Action",2000
52875,donald-duck-goin-quackers,Donald Duck: Goin' Quackers,2000-10-19,,3.98,56,0,119,"PC, PlayStation, GameCube, Nintendo 64, Game Boy Color, Dreamcast",,2000
22716,evolva,Evolva,2000-05-31,,3.3,10,1,115,PC,"Strategy, Shooter, Adventure, Action",2000
32950,heavy-metal-fakk2,Heavy Metal: F.A.K.K.2,2000-08-04,78.0,3.81,48,0,115,"PC, macOS, Linux","Shooter, Action",2000
54339,the-world-is-not-enough,007: The World is not Enough,2000-11-01,81.0,3.69,36,0,115,"PlayStation, Nintendo 64","Shooter, Arcade, Action",2000
53048,jackie-chan-stuntmaster,Jackie Chan Stuntmaster,2000-01-31,,4.26,53,0,111,PlayStation,"Action, Fighting",2000
29561,command-conquer-tiberian-sun-firestorm,Command & Conquer: Tiberian Sun - Firestorm,2000-01-01,,4.03,37,0,108,PC,Strategy,2000
31556,metal-fatigue,Metal Fatigue,2000-07-31,68.0,4.14,7,1,106,PC,Strategy,2000
13803,b-17-flying-fortress-the-mighty-8th,B-17 Flying Fortress: The Mighty 8th,2000-01-01,82.0,3.17,6,1,106,PC,Simulation,2000
297209,tekken-tag-tournament,Tekken Tag Tournament,2000-03-30,,4.13,44,0,105,PlayStation 2,Fighting,2000
32522,midtown-madness-2,Midtown Madness 2,2000-01-01,,3.93,42,65,99,PC,"Racing, Arcade",2000
50312,descent-3-mercenary,Descent 3 + Mercenary,2000-12-09,,0.0,3,1,98,PC,,2000
52761,bugs-bunny-taz-time-busters,Bugs Bunny & Taz: Time Busters,2000-01-01,72.0,3.94,34,24,94,"PC, PlayStation","Arcade, Action",2000
36182,elasto-mania,Elasto Mania,2000-01-01,,4.3,44,1,92,"PC, iOS","Racing, Puzzle, Arcade, Simulation, Sports",2000
32767,moorhuhn-die-virtuelle-moorhuhnjagd,Moorhuhn: Die Virtuelle Moorhuhnjagd,2000-01-01,,3.2,40,0,91,PC,Arcade,2000
32902,star-trek-voyager-elite-force,Star Trek: Voyager - Elite Force,2000-01-01,69.0,3.74,27,1,90,PC,"Shooter, Action",2000
57721,resident-evil-survivor,Resident Evil Survivor,2000-01-27,,2.59,33,0,90,"PC, PlayStation",,2000
57847,tenchu-2-birth-of-the-stealth-assassins,Tenchu 2: Birth of the Stealth Assassins,2000-08-07,77.0,4.35,37,0,88,PlayStation,"Adventure, Action",2000
52922,fear-effect,Fear Effect,2000-02-24,,3.95,22,0,88,PlayStation,"Adventure, Action, Puzzle",2000
32389,shogun-total-war,Shogun: Total War,2000-06-13,84.0,4.0,37,0,87,PC,Strategy,2000
52874,disneys-aladdin-in-nasiras-revenge,Disney's Aladdin in Nasira's Revenge,2000-12-01,61.0,3.61,32,0,85,"PC, PlayStation","Platformer, Arcade",2000
52639,102-dalmatians-puppies-to-the-rescue,102 Dalmatians: Puppies to the Rescue,2000-11-08,66.0,3.98,40,0,82,"PC, PlayStation, Game Boy Color, Dreamcast","Platformer, Arcade, Action",2000
24071,wario-land-3,Wario Land 3,2000-03-21,,3.85,25,5,79,"Nintendo 3DS, Game Boy Color",,2000
22667,in-cold-blood,In Cold Blood,2000-07-14,,0.0,3,2,76,"PC, PlayStation",Adventure,2000
30270,fifa-2001,FIFA 2001,2000-10-01,,3.81,31,0,75,"PC, PlayStation 2",Sports,2000
22718,invictus-in-the-shadow-of-olympus,Invictus: In the Shadow of Olympus,2000-01-30,,3.22,9,1,74,PC,"Strategy, Adventure, RPG",2000
32584,the-sims-livin-large,The Sims: Livin' Large,2000-08-31,82.0,3.94,35,0,73,PC,Strategy,2000
57994,wwf-smackdown-2-know-your-role,WWF SmackDown! 2: Know Your Role,2000-11-21,,4.48,31,0,72,PlayStation,"Fighting, Sports",2000
57626,mortal-kombat-special-forces,Mortal Kombat: Special Forces,2000-06-30,,2.74,38,0,70,PlayStation,Action,2000
53565,star-wars-episode-i-jedi-power-battles,Star Wars Episode I: Jedi Power Battles,2000-03-31,,3.62,29,0,70,"PlayStation, Game Boy Advance, Dreamcast",Action,2000
57602,mega-man-x5-2000,Mega Man X5 (2000),2000-11-30,,3.62,24,0,67,"PC, PlayStation",Action,2000
362791,resident-evil-survivor-2,Resident Evil: Survivor,2000-01-27,,2.96,26,0,67,"PC, PlayStation",Action,2000
364809,tsukihime,Tsukihime,2000-12-18,,4.38,24,0,65,PC,Adventure,2000
54930,x-men-mutant-academy,X-Men: Mutant Academy,2000-07-11,,3.83,24,0,65,"PlayStation, Game Boy Color",Fighting,2000
22241,call-to-power-ii,Call to Power II,2000-10-20,72.0,3.5,7,1,64,PC,Strategy,2000
57600,mega-man-legends-2,Mega Man Legends 2 (2000),2000-04-05,,3.75,16,0,62,"PC, PlayStation","Adventure, Action, RPG",2000
29952,evil-islands-curse-of-the-lost-soul,Evil Islands: Curse of the Lost Soul,2000-10-26,,4.19,30,0,60,PC,"Action, RPG",2000
32469,the-mummy,The Mummy,2000-01-01,46.0,3.56,24,0,59,"PC, Xbox, PlayStation, Dreamcast","Shooter, Adventure, Action",2000
312621,timesplitters,TimeSplitters,2000-10-26,81.0,3.53,14,0,59,PlayStation 2,Shooter,2000
57902,tom-and-jerry-in-house-trap,Tom and Jerry in House Trap,2000-11-24,,4.2,25,0,58,PlayStation,Action,2000
246472,fire-emblem-thracia-776,Fire Emblem: Thracia 776,2000-01-21,,3.8,10,0,57,SNES,Strategy,2000
22875,warlords-battlecry,Warlords Battlecry,2000-07-08,82.0,3.67,9,10,57,PC,"Strategy, RPG",2000
244690,rayman-revolution,Rayman: Revolution,2000-12-22,90.0,3.93,14,0,57,"PlayStation 3, PlayStation 2",Platformer,2000
4761,the-emperors-new-groove,Disney's The Emperor's New Groove,2000-01-01,66.0,3.93,14,0,57,"PC, PlayStation","Adventure, Action, Arcade, Family, Platformer",2000
22588,nancy-drew-message-in-a-haunted-mansion,Nancy Drew: Message in a Haunted Mansion,2000-11-24,,3.71,14,4,55,PC,Adventure,2000
400297,quake-iii-team-arena,Quake III: Team Arena,2000-12-18,,3.25,12,0,53,PC,Action,2000
57838,tales-of-eternia,Tales of Eternia,2000-11-30,78.0,4.12,17,0,53,"PlayStation, PSP","Action, RPG",2000
52870,digimon-world-2,Digimon World 2,2000-07-27,42.0,3.74,18,0,52,PlayStation,RPG,2000
19105,toilet-tycoon,Toilet Tycoon,2000-03-01,,0.0,1,4,51,PC,"Indie, Simulation",2000
52978,galerians,Galerians,2000-03-29,,4.1,10,0,51,PlayStation,"Adventure, Action",2000
