id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
2970,the-lords-of-midnight,The Lords of Midnight,1984-01-01,,1.76,41,1,1341,"PC, iOS, Android, macOS, Classic Macintosh, Commodore / Amiga","Strategy, Adventure, RPG",1984
52623,tetris-1984,Tetris (1984),1984-06-06,,4.37,330,0,618,"Game Boy, SNES, NES, Commodore / Amiga, Atari 2600, Atari ST, Genesis",Puzzle,1984
53803,duck-hunt-1984,Duck Hunt (1984),1984-04-21,,3.99,185,5,408,"Wii U, NES",Sports,1984
25116,excitebike,Excitebike,1984-11-30,,3.94,143,2,297,"Nintendo Switch, Nintendo 3DS, Wii U, Wii, Game Boy Advance, NES",Racing,1984
56389,circus-charlie,Circus Charlie,1984-04-01,,3.64,97,0,176,"Wii U, NES, Commodore / Amiga",Action,1984
54145,wild-gunman-1984,Wild Gunman (1984),1984-02-18,,3.81,80,0,162,NES,"Shooter, Action",1984
34049,road-fighter,Road Fighter,1984-12-07,,3.9,70,4,143,"PC, Wii U, Wii, NES","Racing, Arcade",1984
26616,game-1942,1942,1984-01-24,,3.74,52,5,116,"Wii, NES, Commodore / Amiga, SEGA Master System",Shooter,1984
53790,donkey-kong-3,Donkey Kong 3,1984-07-04,,3.31,34,0,95,"Nintendo 3DS, Wii U, Wii, Game Boy Advance, NES",Shooter,1984
53863,hogans-alley-1984,Hogan's Alley (1984),1984-06-12,,3.76,46,0,89,NES,"Shooter, Action",1984
24166,tennis,Tennis,1984-01-14,,3.91,43,1,85,"Nintendo Switch, Nintendo 3DS, Wii U, Wii, Game Boy, NES",Sports,1984
30982,marble-madness,Marble Madness,1984-01-01,,3.83,22,0,65,"PC, Game Boy Advance, Game Boy Color, Game Boy, NES, Apple II, Commodore / Amiga, Atari ST, Genesis, SEGA Master System, Game Gear","Racing, Casual, Strategy, Arcade, Indie",1984
53811,elite,Elite,1984-09-20,,4.24,16,0,58,"PC, Game Boy, NES, Apple II, Commodore / Amiga, Atari ST","Action, Simulation",1984
