id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
58751,halo-infinite,Halo Infinite,2021-12-08,84.0,3.65,716,2,7822,"PC, Xbox One, Xbox Series S/X","Shooter, Adventure, Action",2021
455597,it-takes-two-2,It Takes Two,2021-03-26,88.0,4.46,1555,10,5281,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch","Platformer, Adventure, Action",2021
248521,valheim,Valheim,2021-02-02,,4.0,609,12,4902,"PC, Linux","Indie, Adventure, Action",2021
452649,resident-evil-village,Resident Evil: Village,2021-05-07,83.0,4.38,970,15,4886,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, iOS","Adventure, Action",2021
622492,forza-horizon-5,Forza Horizon 5,2021-11-08,,4.3,728,15,4620,"PC, Xbox One, Xbox Series S/X, iOS","Racing, Arcade",2021
616765,guardians-of-the-galaxy,Marvel's Guardians of the Galaxy,2021-10-26,,4.3,866,10,4586,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch","Shooter, Adventure, Action",2021
326251,deathloop-2,Deathloop,2021-09-14,88.0,3.98,529,6,4435,"PC, PlayStation 5, Xbox Series S/X","Action, RPG",2021
516111,mass-effect-legendary-edition,Mass Effect: Legendary Edition,2021-05-14,88.0,4.57,539,12,3984,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X","Shooter, Adventure, Action, RPG",2021
479694,inscryption,Inscryption,2021-10-19,86.0,4.39,540,8,3069,"PC, PlayStation 5, PlayStation 4, Nintendo Switch, macOS, Linux","Indie, Strategy, Adventure",2021
441738,the-ascent-2,The Ascent,2021-07-29,73.0,3.32,308,4,2939,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X","Indie, Adventure, Action, RPG",2021
397473,back-4-blood,Back 4 Blood,2021-10-07,76.0,3.23,324,6,2846,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X","Shooter, Action",2021
257192,psychonauts-2,Psychonauts 2,2021-08-24,88.0,4.37,377,11,2841,"PC, Xbox One, PlayStation 4, Xbox Series S/X, macOS, Linux","Platformer, Adventure, Action",2021
