id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
28,red-dead-redemption-2,Red Dead Redemption 2,2018-10-26,96.0,4.59,5210,21,16266,"PC, Xbox One, PlayStation 4",Action,2018
58175,god-of-war-2,God of War (2018),2018-04-20,94.0,4.55,4932,14,14087,"PC, PlayStation 4",Action,2018
58134,marvels-spider-man,Marvel's Spider-Man,2018-09-07,87.0,4.45,3591,6,10223,"PC, PlayStation 5, PlayStation 4",Action,2018
29177,detroit-become-human,Detroit: Become Human,2018-05-25,79.0,4.33,3195,10,10145,"PC, PlayStation 4","Adventure, Action",2018
46889,monster-hunter-world-2,Monster Hunter: World,2018-01-26,89.0,4.01,1603,15,8760,"PC, Xbox One, PlayStation 4","Adventure, Action, RPG",2018
45969,warhammer-vermintide-2,Warhammer: Vermintide 2,2018-03-08,82.0,3.61,762,7,8483,"PC, Xbox One, PlayStation 4","Indie, Action",2018
23585,far-cry-5,Far Cry 5,2018-03-27,80.0,3.72,2109,19,8310,"PC, Xbox One, PlayStation 4","Shooter, Action",2018
51329,shadow-of-the-tomb-raider,Shadow of the Tomb Raider,2018-09-14,78.0,3.91,1612,10,8258,"PC, Xbox One, PlayStation 4, macOS, Linux","Adventure, Action",2018
58616,assassins-creed-odyssey,Assassin's Creed Odyssey,2018-10-05,85.0,3.98,2048,31,8063,"PC, Xbox One, PlayStation 4, Nintendo Switch","Action, RPG",2018
58654,hitman-2,Hitman 2,2018-11-13,83.0,4.04,1205,5,8036,"PC, Xbox One, PlayStation 4","Shooter, Action",2018
356714,among-us,Among Us,2018-07-25,82.0,3.84,1294,5,7834,"PC, PlayStation 5, PlayStation 4, Xbox One, Nintendo Switch, iOS, Android","Casual, Action, Simulation",2018
28172,kingdom-come-deliverance,Kingdom Come: Deliverance,2018-02-13,71.0,4.04,1403,10,7304,"PC, Xbox One, PlayStation 4","Adventure, Action, RPG",2018
11726,dead-cells,Dead Cells,2018-08-07,88.0,4.24,1689,10,7144,"PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, macOS, Linux","Platformer, Indie, Action, RPG",2018
10419,subnautica,Subnautica,2018-01-23,83.0,4.25,1427,10,6993,"PC, PlayStation 5, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch, macOS","Indie, Adventure",2018
9600,the-forest,The Forest,2018-04-30,,3.74,904,8,6275,"PC, PlayStation 4","Indie, Adventure, Action",2018
23322,surviving-mars,Surviving Mars,2018-03-14,75.0,3.47,466,4,6266,"PC, Xbox One, PlayStation 4, macOS, Linux","Strategy, Simulation",2018
58753,forza-horizon-4,Forza Horizon 4,2018-10-02,90.0,4.37,1618,13,6237,"PC, Xbox One, Xbox Series S/X","Racing, Arcade",2018
45821,frostpunk,Frostpunk,2018-04-24,85.0,4.18,1017,6,6055,"PC, Xbox One, PlayStation 4, Nintendo Switch","Strategy, Simulation",2018
22121,celeste,Celeste,2018-01-25,91.0,4.38,1646,6,6025,"PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux","Platformer, Indie",2018
9671,rust,Rust,2018-02-09,66.0,3.37,850,15,5915,"PC, Xbox One, PlayStation 4, macOS, Linux","Shooter, Action, RPG, Indie, Massively Multiplayer",2018
50778,a-way-out-2018,A Way Out,2018-03-23,78.0,4.12,1563,6,5785,"PC, Xbox One, PlayStation 4","Adventure, Action",2018
50781,sea-of-thieves,Sea of Thieves,2018-03-20,68.0,3.68,1043,13,5571,"PC, PlayStation 5, Xbox One, Xbox Series S/X","Massively Multiplayer, Adventure, Action",2018
51610,dark-souls8482-remastered,Dark Souls: Remastered,2018-05-23,84.0,4.48,1409,15,5552,"PC, Xbox One, PlayStation 4, Nintendo Switch","Action, RPG",2018
