id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
52402,breakout-1976,Breakout (1976),1976-01-01,,3.28,22,0,58,"PlayStation, Game Boy Advance, Game Boy, Commodore / Amiga, Atari 2600, Atari Flashback, Atari ST",Arcade,1976
54997,colossal-cave-adventure,Colossal Cave Adventure,1976-01-01,,3.5,9,0,48,"PC, Android, Commodore / Amiga, Atari ST",Adventure,1976
55308,outlaw,Outlaw,1976-01-01,,2.5,8,0,33,"Atari 2600, Atari Flashback",Shooter,1976
52440,night-driver,Night Driver,1976-10-01,,2.0,7,0,29,Atari 2600,Racing,1976
58061,sea-wolf,Sea Wolf,1976-01-01,,3.12,7,0,27,Commodore / Amiga,Shooter,1976
58023,blockade,Blockade,1976-01-01,,3.5,5,0,26,,Puzzle,1976
58058,fonz,Fonz,1976-02-01,,0.0,4,0,22,,Racing,1976
