id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
52444,space-invaders-1978,Space Invaders (1978),1978-06-01,,3.77,69,0,156,"PC, iOS, Android, Wii, Nintendo 64, Game Boy Advance, Game Boy Color, Game Boy, SNES, NES, Atari 7800, Atari 5200, Atari 2600, Atari 8-bit, Genesis","Shooter, Arcade, Action",1978
52462,superman,Superman (1978),1978-01-01,,2.4,14,0,33,Atari 2600,Platformer,1978
58620,beneath-apple-manor,Beneath Apple Manor,1978-01-01,,2.75,7,0,29,"PC, Apple II, Atari 8-bit",RPG,1978
52453,sky-diver,Sky Diver,1978-01-01,,3.0,5,0,26,"Atari 2600, Atari Flashback",Action,1978
52405,casino,Casino,1978-01-01,,0.0,3,0,26,Atari 2600,,1978
56288,adventureland-1978,Adventureland (1978),1978-01-01,,3.14,6,0,25,"PC, Apple II, Commodore / Amiga, Atari 8-bit",Adventure,1978
52454,slot-racers,Slot Racers,1978-01-01,,2.33,5,0,24,Atari 2600,Action,1978
56756,sargon,Sargon,1978-01-01,,0.0,4,0,23,"Apple II, Commodore / Amiga",,1978
56391,clowns,Clowns,1978-01-01,,0.0,4,0,23,Commodore / Amiga,Action,1978
52401,brain-games,Brain Games,1978-01-01,,0.0,4,0,22,Atari 2600,Puzzle,1978
52403,canyon-bomber,Canyon Bomber,1978-01-01,,0.0,4,0,22,"Atari 2600, Atari Flashback",Arcade,1978
52404,basketball,Basketball,1978-01-01,,2.0,6,0,22,Atari 2600,Sports,1978
52411,a-game-of-concentration,A Game of Concentration,1978-01-01,,0.0,3,0,21,Atari 2600,,1978
52460,space-war,Space War,1978-01-01,,0.0,4,0,21,"Atari 2600, Atari Flashback",Action,1978
58037,depth-charge,Depth Charge,1978-01-01,,0.0,3,0,21,,,1978
56701,pirate-adventure,Pirate Adventure,1978-01-01,,0.0,3,0,21,"Apple II, Commodore / Amiga, Atari 8-bit",Adventure,1978
541259,multi-user-dungeon,Multi-User Dungeon,1978-01-01,,0.0,2,0,12,,RPG,1978
