id,slug,name,released,metacritic,rating,ratings_count,playtime,added,platforms,genres,year
12020,left-4-dead-2,Left 4 Dead 2,2009-11-17,89.0,4.09,3333,9,17343,"PC, macOS, Linux, Xbox 360","Shooter, Action",2009
4828,borderlands,Borderlands,2009-10-20,81.0,3.82,2073,10,10022,"PC, Xbox 360, PlayStation 3","Shooter, Action, RPG",2009
22509,minecraft,Minecraft,2009-05-10,83.0,4.43,2974,26,8611,"PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android, Nintendo 3DS, macOS, Linux, Xbox 360, PlayStation 3, PS Vita, Wii U","Action, Arcade, Simulation, Indie, Massively Multiplayer",2009
5525,brutal-legend,Brutal Legend,2009-10-12,80.0,3.65,1081,5,8383,"PC, Xbox One, iOS, macOS, Linux, Xbox 360, PlayStation 3","Strategy, Action",2009
28568,assassins-creed-ii,Assassin's Creed II,2009-11-17,89.0,4.42,2855,14,7940,"PC, Xbox One, PlayStation 4, macOS, Xbox 360, PlayStation 3",Action,2009
13461,resident-evil-5-biohazard-5,Resident Evil 5,2009-03-03,86.0,3.82,1595,11,7575,"PC, Xbox One, PlayStation 4, Nintendo Switch, Xbox 360, PlayStation 3","Shooter, Action",2009
4527,modern-warfare-2,Call of Duty: Modern Warfare 2,2009-11-10,86.0,4.26,2010,22,7431,"PC, Xbox One, macOS, Xbox 360, PlayStation 3",Shooter,2009
17352,killing-floor,Killing Floor,2009-05-14,72.0,3.44,844,5,7247,"PC, macOS, Linux",Action,2009
4639,dragon-age-origins,Dragon Age: Origins,2009-11-03,91.0,4.39,1927,7,6803,"PC, Xbox One, macOS, Xbox 360, PlayStation 3",RPG,2009
4101,bayonetta,Bayonetta,2009-06-23,90.0,4.3,1137,5,6096,"PC, PlayStation 4, Xbox One, Nintendo Switch, Xbox 360, PlayStation 3, Wii U","Adventure, Action",2009
4123,batman-arkham-asylum,Batman: Arkham Asylum,2009-08-25,91.0,4.4,2269,13,5901,"PC, Xbox One, PlayStation 4, Nintendo Switch, macOS, Xbox 360, PlayStation 3",Action,2009
19451,fallout-3-game-of-the-year-edition,Fallout 3: Game of the Year Edition,2009-10-13,91.0,4.13,928,4,5495,"PC, Xbox 360, PlayStation 3","Action, RPG",2009
14690,trine-enchanted-edition,Trine Enchanted Edition,2009-07-02,80.0,3.83,722,4,5396,"PC, PlayStation 4, Nintendo Switch, macOS, Linux","Indie, Platformer, Arcade, Action",2009
5564,fear-2-project-origin,F.E.A.R. 2: Project Origin,2009-02-10,79.0,3.85,676,4,5059,"PC, Xbox 360, PlayStation 3","Shooter, Action",2009
19491,burnout-paradise-the-ultimate-box,Burnout Paradise: The Ultimate Box,2009-02-05,87.0,3.97,663,2,4837,PC,"Racing, Arcade",2009
15566,red-faction-guerrilla,Red Faction: Guerrilla,2009-06-02,82.0,3.66,621,4,4703,"PC, Xbox 360, PlayStation 3","Shooter, Action",2009
1259,machinarium,Machinarium,2009-10-16,85.0,4.17,907,3,4681,"PC, Xbox One, PlayStation 4, Nintendo Switch, iOS, Android, macOS, Linux, PlayStation 3, PS Vita","Family, Indie, Adventure, Puzzle",2009
19056,stalker-call-of-pripyat,S.T.A.L.K.E.R.: Call of Pripyat,2009-10-02,80.0,4.28,908,3,4656,"PC, Xbox One, PlayStation 4, Xbox Series S/X, Nintendo Switch","Shooter, RPG",2009
